rank,star,status,status_datetime,officer_id,trr_id
Lieutenant of Police,,APPROVED,2018-09-26 04:10:00-05:00,24814,650179
Police Officer,,SUBMITTED,2018-10-30 08:40:00-05:00,254,650179
Sergeant of Police,,APPROVED,2018-10-30 09:58:00-05:00,1852,650179
Police Officer,,SUBMITTED,2018-09-26 01:09:00-05:00,10265,650241
Sergeant of Police,,SUBMITTED,2018-09-26 01:19:00-05:00,13313,650241
Police Officer,,SUBMITTED,2018-09-26 03:17:00-05:00,10265,650241
Lieutenant of Police,,APPROVED,2018-09-26 04:08:00-05:00,24814,650241
Police Officer,,SUBMITTED,2018-10-30 08:47:00-05:00,254,650241
Sergeant of Police,,APPROVED,2018-10-30 09:57:00-05:00,1852,650241
Police Officer,,SUBMITTED,2018-09-26 04:32:00-05:00,4069,650322
Sergeant of Police,,SUBMITTED,2018-09-26 07:18:00-05:00,25408,650322
Lieutenant of Police,,APPROVED,2018-09-26 08:00:00-05:00,30561,650322
Police Officer,,SUBMITTED,2018-10-29 03:15:00-05:00,29403,650322
Sergeant of Police,,SUBMITTED,2018-10-29 03:42:00-05:00,1852,650322
Sergeant of Police,,SUBMITTED,2018-10-30 11:14:00-05:00,2216,650322
Sergeant of Police,,APPROVED,2018-11-02 10:56:00-05:00,2216,650322
Lieutenant of Police,,APPROVED,2018-09-26 04:01:00-05:00,24814,650382
Police Officer,,SUBMITTED,2018-10-30 08:52:00-05:00,254,650382
Sergeant of Police,,SUBMITTED,2018-10-30 09:53:00-05:00,2216,650382
Sergeant of Police,,SUBMITTED,2018-10-30 09:55:00-05:00,1852,650382
Sergeant of Police,,APPROVED,2018-11-01 08:32:00-05:00,1852,650382
Lieutenant of Police,,APPROVED,2018-09-26 04:01:00-05:00,24814,650384
Police Officer,,SUBMITTED,2018-10-25 12:34:00-05:00,254,650384
Sergeant of Police,,SUBMITTED,2018-10-25 12:48:00-05:00,2216,650384
Sergeant of Police,,SUBMITTED,2018-10-25 02:27:00-05:00,1852,650384
Captain of Police,,APPROVED,2018-12-10 01:16:00-06:00,25909,650384
Lieutenant of Police,,APPROVED,2018-09-26 04:04:00-05:00,24814,650386
Police Officer,,SUBMITTED,2018-10-30 11:17:00-05:00,254,650386
Sergeant of Police,,APPROVED,2018-10-30 11:18:00-05:00,1852,650386
Police Officer,,SUBMITTED,2018-09-26 05:54:00-05:00,32970,650505
Sergeant of Police,,SUBMITTED,2018-09-26 06:26:00-05:00,31411,650505
Lieutenant of Police,,APPROVED,2018-09-26 07:09:00-05:00,21563,650505
Police Officer,,SUBMITTED,2018-10-29 07:57:00-05:00,20608,650505
Sergeant of Police,,APPROVED,2018-10-29 01:13:00-05:00,2216,650505
Police Officer,,SUBMITTED,2018-09-26 06:03:00-05:00,1083,650517
Sergeant of Police,,SUBMITTED,2018-09-26 06:30:00-05:00,31411,650517
Lieutenant of Police,,APPROVED,2018-09-26 07:07:00-05:00,21563,650517
Police Officer,,SUBMITTED,2018-10-29 08:00:00-05:00,20608,650517
Sergeant of Police,,APPROVED,2018-10-29 01:13:00-05:00,2216,650517
Police Officer,,SUBMITTED,2018-09-26 06:41:00-05:00,6666,650548
Sergeant of Police,,SUBMITTED,2018-09-26 07:39:00-05:00,25408,650548
Lieutenant of Police,,APPROVED,2018-09-26 08:32:00-05:00,30561,650548
Police Officer,,SUBMITTED,2018-10-29 11:00:00-05:00,29403,650548
Sergeant of Police,,SUBMITTED,2018-10-29 03:46:00-05:00,1852,650548
Sergeant of Police,,SUBMITTED,2018-10-30 11:17:00-05:00,2216,650548
Sergeant of Police,,APPROVED,2018-12-06 09:54:00-06:00,2216,650548
Police Officer,,SUBMITTED,2018-09-26 08:12:00-05:00,2097,650627
Sergeant of Police,,SUBMITTED,2018-09-26 08:18:00-05:00,25408,650627
Lieutenant of Police,,APPROVED,2018-09-26 08:39:00-05:00,30561,650627
Police Officer,,SUBMITTED,2018-10-29 03:12:00-05:00,29403,650627
Sergeant of Police,,APPROVED,2018-11-01 01:16:00-05:00,1852,650627
Police Officer,,SUBMITTED,2018-09-26 09:10:00-05:00,24916,650674
Sergeant of Police,,SUBMITTED,2018-09-26 09:36:00-05:00,12094,650674
Lieutenant of Police,,APPROVED,2018-09-26 09:51:00-05:00,11450,650674
Police Officer,,SUBMITTED,2018-09-26 11:26:00-05:00,18636,650688
Sergeant of Police,,SUBMITTED,2018-09-27 01:04:00-05:00,28702,650688
Lieutenant of Police,,APPROVED,2018-09-27 08:05:00-05:00,27736,650688
Police Officer,,SUBMITTED,2018-09-26 09:58:00-05:00,4618,650696
Sergeant of Police,,SUBMITTED,2018-09-26 10:07:00-05:00,8176,650696
Police Officer,,SUBMITTED,2018-09-27 06:13:00-05:00,4618,650696
Lieutenant of Police,,APPROVED,2018-09-27 07:38:00-05:00,15511,650696
Police Officer,,SUBMITTED,2018-09-26 09:59:00-05:00,6304,650700
Sergeant of Police,,SUBMITTED,2018-09-26 10:05:00-05:00,8176,650700
Lieutenant of Police,,APPROVED,2018-09-27 07:42:00-05:00,15511,650700
Police Officer,,SUBMITTED,2018-09-26 11:23:00-05:00,2909,650723
Sergeant of Police,,SUBMITTED,2018-09-27 01:00:00-05:00,28702,650723
Lieutenant of Police,,APPROVED,2018-09-27 08:03:00-05:00,27736,650723
Sergeant of Police,,APPROVED,2018-10-01 02:04:00-05:00,2216,650723
Sergeant of Police,,SUBMITTED,2018-10-01 02:04:00-05:00,2216,650723
Police Officer,,SUBMITTED,2018-09-27 02:47:00-05:00,12564,650828
Sergeant of Police,,SUBMITTED,2018-09-27 03:20:00-05:00,19298,650828
Police Officer,,SUBMITTED,2018-09-27 03:33:00-05:00,12564,650828
Lieutenant of Police,,APPROVED,2018-09-27 03:59:00-05:00,26113,650828
Police Officer,,SUBMITTED,2018-09-27 11:42:00-05:00,2306,651462
Sergeant of Police,,SUBMITTED,2018-09-27 12:22:00-05:00,7731,651462
Lieutenant of Police,,APPROVED,2018-09-27 01:52:00-05:00,29343,651462
Police Officer,,SUBMITTED,2018-10-26 08:26:00-05:00,21253,651462
Sergeant of Police,,APPROVED,2018-10-26 12:40:00-05:00,1852,651462
Police Officer,,SUBMITTED,2018-09-27 11:36:00-05:00,7537,651475
Sergeant of Police,,SUBMITTED,2018-09-27 12:25:00-05:00,7731,651475
Lieutenant of Police,,APPROVED,2018-09-27 01:38:00-05:00,29343,651475
Police Officer,,SUBMITTED,2018-10-26 08:20:00-05:00,21253,651475
Sergeant of Police,,APPROVED,2018-10-26 12:42:00-05:00,1852,651475
Police Officer,,SUBMITTED,2018-09-27 03:14:00-05:00,9475,651636
Sergeant of Police,,SUBMITTED,2018-09-27 05:43:00-05:00,13604,651636
Lieutenant of Police,,APPROVED,2018-09-27 06:10:00-05:00,4118,651636
Police Officer,,SUBMITTED,2018-10-23 08:38:00-05:00,26460,651636
Sergeant of Police,,APPROVED,2018-10-23 09:50:00-05:00,1852,651636
Police Officer,,SUBMITTED,2018-09-27 05:03:00-05:00,25177,651707
Sergeant of Police,,SUBMITTED,2018-09-27 05:22:00-05:00,22526,651707
Lieutenant of Police,,APPROVED,2018-09-27 05:51:00-05:00,1974,651707
Police Officer,,SUBMITTED,2018-09-27 10:46:00-05:00,23148,651850
Sergeant of Police,,SUBMITTED,2018-09-27 10:51:00-05:00,22229,651850
Lieutenant of Police,,APPROVED,2018-09-27 11:11:00-05:00,1075,651850
Police Officer,,SUBMITTED,2018-09-27 08:56:00-05:00,18568,651877
Sergeant of Police,,SUBMITTED,2018-09-27 10:28:00-05:00,9060,651877
Lieutenant of Police,,APPROVED,2018-09-27 11:06:00-05:00,16613,651877
Police Officer,,SUBMITTED,2018-09-27 10:01:00-05:00,1323,651928
Sergeant of Police,,SUBMITTED,2018-09-27 10:34:00-05:00,22229,651928
Police Officer,,SUBMITTED,2018-09-27 10:45:00-05:00,1323,651928
Lieutenant of Police,,APPROVED,2018-09-27 11:08:00-05:00,1075,651928
Police Officer,,SUBMITTED,2018-09-28 12:13:00-05:00,29439,652008
Police Officer,,SUBMITTED,2018-09-28 04:56:00-05:00,29439,652008
Sergeant of Police,,SUBMITTED,2018-09-28 05:11:00-05:00,6736,652008
Lieutenant of Police,,APPROVED,2018-09-28 06:20:00-05:00,14357,652008
Police Officer,,SUBMITTED,2018-10-24 09:08:00-05:00,254,652008
Sergeant of Police,,SUBMITTED,2018-10-25 11:52:00-05:00,2216,652008
Sergeant of Police,,SUBMITTED,2018-10-25 01:11:00-05:00,1852,652008
Captain of Police,,APPROVED,2018-12-28 09:54:00-06:00,25909,652008
Police Officer,,SUBMITTED,2018-09-28 12:24:00-05:00,27993,652033
Police Officer,,SUBMITTED,2018-09-28 03:32:00-05:00,27993,652033
Sergeant of Police,,SUBMITTED,2018-09-28 03:57:00-05:00,6736,652033
Lieutenant of Police,,APPROVED,2018-09-28 06:23:00-05:00,14357,652033
Police Officer,,SUBMITTED,2018-10-24 08:57:00-05:00,254,652033
Sergeant of Police,,SUBMITTED,2018-10-25 01:13:00-05:00,2216,652033
Sergeant of Police,,SUBMITTED,2018-10-25 01:14:00-05:00,1852,652033
Captain of Police,,APPROVED,2018-12-28 09:59:00-06:00,25909,652033
Police Officer,,SUBMITTED,2018-09-28 04:06:00-05:00,21228,652066
Sergeant of Police,,SUBMITTED,2018-09-28 04:37:00-05:00,31199,652066
Lieutenant of Police,,APPROVED,2018-09-28 05:26:00-05:00,26641,652066
Police Officer,,SUBMITTED,2018-10-22 11:37:00-05:00,254,652066
Sergeant of Police,,APPROVED,2018-10-23 01:20:00-05:00,2216,652066
Police Officer,,SUBMITTED,2018-09-28 04:09:00-05:00,17089,652086
Sergeant of Police,,SUBMITTED,2018-09-28 04:36:00-05:00,31199,652086
Lieutenant of Police,,APPROVED,2018-09-28 05:17:00-05:00,26641,652086
Police Officer,,SUBMITTED,2018-10-22 11:39:00-05:00,254,652086
Sergeant of Police,,APPROVED,2018-10-23 01:20:00-05:00,2216,652086
Police Officer / Field Training Officer,,SUBMITTED,2018-09-28 01:46:00-05:00,4692,652329
Sergeant of Police,,SUBMITTED,2018-09-28 02:19:00-05:00,26957,652329
Lieutenant of Police,,APPROVED,2018-09-28 02:39:00-05:00,26536,652329
Police Officer,,SUBMITTED,2018-09-28 02:40:00-05:00,2558,652375
Sergeant of Police,,SUBMITTED,2018-09-28 08:46:00-05:00,25717,652375
Lieutenant of Police,,APPROVED,2018-09-28 08:48:00-05:00,26281,652375
Police Officer,,SUBMITTED,2018-10-18 09:54:00-05:00,19274,652375
Sergeant of Police,,APPROVED,2018-10-18 02:27:00-05:00,1852,652375
Police Officer,,SUBMITTED,2018-09-28 04:27:00-05:00,6550,652406
Sergeant of Police,,SUBMITTED,2018-09-28 07:44:00-05:00,27240,652406
Lieutenant of Police,,APPROVED,2018-09-28 07:58:00-05:00,27736,652406
Police Officer,,SUBMITTED,2018-09-28 04:52:00-05:00,32977,652418
Sergeant of Police,,SUBMITTED,2018-09-28 07:44:00-05:00,27240,652418
Lieutenant of Police,,APPROVED,2018-09-28 07:52:00-05:00,27736,652418
Police Officer,,SUBMITTED,2018-09-28 04:36:00-05:00,33365,652472
Sergeant of Police,,SUBMITTED,2018-09-28 07:43:00-05:00,27240,652472
Lieutenant of Police,,APPROVED,2018-09-28 07:51:00-05:00,27736,652472
Sergeant of Police,,SUBMITTED,2018-10-01 02:23:00-05:00,2216,652472
Sergeant of Police,,APPROVED,2018-10-01 02:23:00-05:00,2216,652472
Police Officer,,SUBMITTED,2018-09-28 03:52:00-05:00,20567,652475
Sergeant of Police,,SUBMITTED,2018-09-28 03:57:00-05:00,29408,652475
Lieutenant of Police,,APPROVED,2018-09-28 08:29:00-05:00,1758,652475
Sergeant of Police,,SUBMITTED,2018-10-01 02:45:00-05:00,2216,652475
Sergeant of Police,,APPROVED,2018-10-01 02:45:00-05:00,2216,652475
Police Officer,,SUBMITTED,2018-09-28 06:03:00-05:00,6604,652513
Sergeant of Police,,SUBMITTED,2018-09-28 06:42:00-05:00,16636,652513
Lieutenant of Police,,APPROVED,2018-09-28 08:40:00-05:00,20330,652513
Police Officer,,SUBMITTED,2018-09-28 06:06:00-05:00,643,652606
Sergeant of Police,,SUBMITTED,2018-09-28 06:51:00-05:00,16636,652606
Lieutenant of Police,,APPROVED,2018-09-28 08:55:00-05:00,20330,652606
Sergeant of Police,,SUBMITTED,2018-10-01 02:50:00-05:00,2216,652606
Sergeant of Police,,APPROVED,2018-10-01 02:50:00-05:00,2216,652606
Police Officer,,SUBMITTED,2018-09-28 08:33:00-05:00,5413,652770
Sergeant of Police,,SUBMITTED,2018-09-28 11:41:00-05:00,5149,652770
Lieutenant of Police,,APPROVED,2018-09-28 11:50:00-05:00,12935,652770
Detention Aide,,SUBMITTED,2018-09-29 02:04:00-05:00,34461,652959
Sergeant of Police,,SUBMITTED,2018-09-29 02:41:00-05:00,7308,652959
Lieutenant of Police,,APPROVED,2018-09-29 02:51:00-05:00,20677,652959
Police Officer,,SUBMITTED,2018-09-29 02:12:00-05:00,8492,652987
Sergeant of Police,,SUBMITTED,2018-09-29 03:09:00-05:00,11187,652987
Lieutenant of Police,,APPROVED,2018-09-29 03:16:00-05:00,23774,652987
Police Officer,,SUBMITTED,2018-09-29 02:47:00-05:00,26653,652988
Sergeant of Police,,SUBMITTED,2018-09-29 03:16:00-05:00,4030,652988
Lieutenant of Police,,APPROVED,2018-09-29 03:44:00-05:00,26641,652988
Police Officer,,SUBMITTED,2018-09-29 11:10:00-05:00,26344,653070
Sergeant of Police,,SUBMITTED,2018-09-29 11:19:00-05:00,5994,653070
Lieutenant of Police,,APPROVED,2018-09-30 04:37:00-05:00,32336,653070
Sergeant of Police,,SUBMITTED,2018-09-29 10:59:00-05:00,26639,653123
Sergeant of Police,,SUBMITTED,2018-09-29 11:26:00-05:00,29347,653123
Sergeant of Police,,SUBMITTED,2018-09-29 12:23:00-05:00,26639,653123
Lieutenant of Police,,APPROVED,2018-09-29 12:35:00-05:00,31739,653123
Sergeant of Police,,SUBMITTED,2018-10-01 02:22:00-05:00,2216,653123
Sergeant of Police,,APPROVED,2018-10-01 02:24:00-05:00,2216,653123
Police Officer,,SUBMITTED,2018-09-29 03:34:00-05:00,18654,653254
Sergeant of Police,,SUBMITTED,2018-09-29 03:48:00-05:00,25918,653254
Lieutenant of Police,,APPROVED,2018-09-29 04:59:00-05:00,26068,653254
Police Officer,,SUBMITTED,2018-09-29 07:26:00-05:00,5914,653329
Sergeant of Police,,SUBMITTED,2018-09-29 07:43:00-05:00,25717,653329
Police Officer,,SUBMITTED,2018-09-29 08:18:00-05:00,5914,653329
Lieutenant of Police,,APPROVED,2018-09-29 08:26:00-05:00,6222,653329
Police Officer,,SUBMITTED,2018-10-19 11:48:00-05:00,19274,653329
Sergeant of Police,,APPROVED,2018-10-22 08:38:00-05:00,1852,653329
Police Officer,,SUBMITTED,2018-09-29 07:45:00-05:00,14774,653345
Sergeant of Police,,SUBMITTED,2018-09-29 07:46:00-05:00,25717,653345
Lieutenant of Police,,APPROVED,2018-09-29 08:09:00-05:00,6222,653345
Police Officer,,SUBMITTED,2018-10-19 11:55:00-05:00,19274,653345
Sergeant of Police,,APPROVED,2018-10-22 08:40:00-05:00,1852,653345
Police Officer,,SUBMITTED,2018-09-29 07:13:00-05:00,21971,653361
Sergeant of Police,,SUBMITTED,2018-09-29 07:29:00-05:00,25717,653361
Lieutenant of Police,,APPROVED,2018-09-29 08:03:00-05:00,6222,653361
Police Officer,,SUBMITTED,2018-10-19 12:02:00-05:00,19274,653361
Sergeant of Police,,APPROVED,2018-10-22 08:43:00-05:00,1852,653361
Police Officer,,SUBMITTED,2018-09-29 08:54:00-05:00,21126,653489
Sergeant of Police,,SUBMITTED,2018-09-29 09:26:00-05:00,24926,653489
Lieutenant of Police,,APPROVED,2018-10-02 01:10:00-05:00,15511,653489
Police Officer,,SUBMITTED,2018-09-30 05:04:00-05:00,16364,653787
Sergeant of Police,,SUBMITTED,2018-09-30 05:12:00-05:00,16508,653787
Lieutenant of Police,,APPROVED,2018-09-30 05:23:00-05:00,20677,653787
Police Officer,,SUBMITTED,2018-10-30 09:53:00-05:00,21253,653787
Sergeant of Police,,SUBMITTED,2018-10-30 10:02:00-05:00,1852,653787
Sergeant of Police,,SUBMITTED,2018-10-30 11:11:00-05:00,2216,653787
Captain of Police,,APPROVED,2018-11-13 10:49:00-06:00,25909,653787
Police Officer,,SUBMITTED,2018-09-30 09:16:00-05:00,19866,654240
Sergeant of Police,,SUBMITTED,2018-09-30 09:36:00-05:00,5466,654240
Lieutenant of Police,,APPROVED,2018-09-30 09:57:00-05:00,5216,654240
Police Officer,,SUBMITTED,2018-09-30 10:12:00-05:00,16862,654271
Sergeant of Police,,SUBMITTED,2018-09-30 10:16:00-05:00,4918,654271
Lieutenant of Police,,APPROVED,2018-10-09 04:48:00-05:00,26530,664867
Lieutenant of Police,,APPROVED,2018-10-01 10:10:00-05:00,30835,654271
Sergeant of Police,,SUBMITTED,2018-10-01 12:46:00-05:00,25417,654349
Sergeant of Police,,SUBMITTED,2018-10-01 01:05:00-05:00,17134,654349
Lieutenant of Police,,APPROVED,2018-10-01 01:11:00-05:00,14086,654349
Sergeant of Police,,APPROVED,2018-10-01 02:32:00-05:00,2216,654349
Sergeant of Police,,SUBMITTED,2018-10-01 02:32:00-05:00,2216,654349
Police Officer,,SUBMITTED,2018-10-01 12:22:00-05:00,12804,654390
Sergeant of Police,,SUBMITTED,2018-10-01 12:40:00-05:00,25417,654390
Lieutenant of Police,,APPROVED,2018-10-01 01:16:00-05:00,14086,654390
Police Officer,,SUBMITTED,2018-10-01 12:27:00-05:00,33894,654401
Sergeant of Police,,SUBMITTED,2018-10-01 01:15:00-05:00,25417,654401
Lieutenant of Police,,APPROVED,2018-10-01 01:21:00-05:00,14086,654401
Sergeant of Police,,SUBMITTED,2018-10-01 02:30:00-05:00,2216,654401
Sergeant of Police,,APPROVED,2018-10-01 02:31:00-05:00,2216,654401
Police Officer,,SUBMITTED,2018-10-01 12:56:00-05:00,19606,654418
Sergeant of Police,,SUBMITTED,2018-10-01 01:52:00-05:00,9931,654418
Lieutenant of Police,,APPROVED,2018-10-01 02:04:00-05:00,2189,654418
Police Officer,,SUBMITTED,2018-10-01 12:27:00-05:00,27657,654654
Sergeant of Police,,SUBMITTED,2018-10-01 01:56:00-05:00,25677,654654
Lieutenant of Police,,APPROVED,2018-10-01 02:03:00-05:00,31321,654654
Police Officer,,SUBMITTED,2018-11-01 08:35:00-05:00,21253,654654
Sergeant of Police,,APPROVED,2018-11-01 12:33:00-05:00,1852,654654
Police Officer,,SUBMITTED,2018-10-01 12:29:00-05:00,10629,654664
Sergeant of Police,,SUBMITTED,2018-10-01 02:02:00-05:00,25677,654664
Lieutenant of Police,,APPROVED,2018-10-01 02:54:00-05:00,31321,654664
Police Officer,,SUBMITTED,2018-11-01 08:37:00-05:00,21253,654664
Sergeant of Police,,APPROVED,2018-11-01 12:33:00-05:00,1852,654664
Police Officer,,SUBMITTED,2018-10-01 03:30:00-05:00,9314,654886
Sergeant of Police,,SUBMITTED,2018-10-01 05:29:00-05:00,22934,654886
Lieutenant of Police,,APPROVED,2018-10-01 06:32:00-05:00,27504,654886
Sergeant of Police,,SUBMITTED,2018-10-02 09:13:00-05:00,2216,654886
Sergeant of Police,,APPROVED,2018-10-02 09:14:00-05:00,2216,654886
Police Officer,,SUBMITTED,2018-10-01 03:43:00-05:00,31815,654910
Sergeant of Police,,SUBMITTED,2018-10-01 05:12:00-05:00,22934,654910
Lieutenant of Police,,APPROVED,2018-10-01 06:30:00-05:00,27504,654910
Police Officer,,SUBMITTED,2018-10-01 07:08:00-05:00,3793,655069
Sergeant of Police,,SUBMITTED,2018-10-01 07:40:00-05:00,25799,655069
Lieutenant of Police,,APPROVED,2018-10-01 08:06:00-05:00,1075,655069
Police Officer,,SUBMITTED,2018-10-30 12:58:00-05:00,254,655069
Sergeant of Police,,SUBMITTED,2018-10-30 01:00:00-05:00,2216,655069
Sergeant of Police,,SUBMITTED,2018-10-30 01:09:00-05:00,1852,655069
Sergeant of Police,,APPROVED,2018-11-30 10:42:00-06:00,2216,655069
Police Officer,,SUBMITTED,2018-10-01 09:10:00-05:00,31974,655139
Sergeant of Police,,SUBMITTED,2018-10-01 09:55:00-05:00,33846,655139
Lieutenant of Police,,APPROVED,2018-10-01 09:58:00-05:00,29134,655139
Police Officer,,SUBMITTED,2018-10-01 09:40:00-05:00,24454,655201
Sergeant of Police,,SUBMITTED,2018-10-01 09:44:00-05:00,6182,655201
Police Officer,,SUBMITTED,2018-10-01 09:52:00-05:00,24454,655201
Lieutenant of Police,,APPROVED,2018-10-01 10:45:00-05:00,17333,655201
Police Officer,,SUBMITTED,2018-10-01 09:11:00-05:00,29425,655203
Sergeant of Police,,SUBMITTED,2018-10-01 09:36:00-05:00,33846,655203
Lieutenant of Police,,APPROVED,2018-10-01 09:49:00-05:00,29134,655203
Police Officer,,SUBMITTED,2018-10-01 08:47:00-05:00,8188,655206
Sergeant of Police,,SUBMITTED,2018-10-01 09:09:00-05:00,6182,655206
Lieutenant of Police,,APPROVED,2018-10-01 10:39:00-05:00,17333,655206
Sergeant of Police,,SUBMITTED,2018-10-02 09:41:00-05:00,2216,655206
Sergeant of Police,,APPROVED,2018-10-02 09:41:00-05:00,2216,655206
Police Officer,,SUBMITTED,2018-10-01 11:58:00-05:00,33224,655317
Sergeant of Police,,SUBMITTED,2018-10-02 01:21:00-05:00,17581,655317
Police Officer,,SUBMITTED,2018-10-02 03:20:00-05:00,33224,655317
Lieutenant of Police,,APPROVED,2018-10-02 03:33:00-05:00,3808,655317
Police Officer,,SUBMITTED,2018-10-02 12:57:00-05:00,33907,655360
Sergeant of Police,,SUBMITTED,2018-10-02 01:19:00-05:00,17581,655360
Police Officer,,SUBMITTED,2018-10-02 03:05:00-05:00,33907,655360
Lieutenant of Police,,APPROVED,2018-10-02 03:31:00-05:00,3808,655360
Police Officer,,SUBMITTED,2018-10-01 11:54:00-05:00,18590,655361
Sergeant of Police,,SUBMITTED,2018-10-02 01:17:00-05:00,17581,655361
Police Officer,,SUBMITTED,2018-10-02 03:03:00-05:00,18590,655361
Lieutenant of Police,,APPROVED,2018-10-02 03:30:00-05:00,3808,655361
Police Officer,,SUBMITTED,2018-10-02 01:01:00-05:00,22357,655367
Police Officer,,SUBMITTED,2018-11-25 05:29:00-06:00,32627,726599
Sergeant of Police,,SUBMITTED,2018-10-02 01:15:00-05:00,17581,655367
Police Officer,,SUBMITTED,2018-10-02 02:23:00-05:00,22357,655367
Lieutenant of Police,,APPROVED,2018-10-02 03:28:00-05:00,3808,655367
Sergeant of Police,,SUBMITTED,2018-10-03 12:52:00-05:00,1852,655367
Sergeant of Police,,APPROVED,2018-10-03 12:52:00-05:00,1852,655367
Police Officer,,SUBMITTED,2018-10-02 12:50:00-05:00,32658,655390
Sergeant of Police,,SUBMITTED,2018-10-02 01:12:00-05:00,17581,655390
Police Officer,,SUBMITTED,2018-10-02 02:13:00-05:00,32658,655390
Lieutenant of Police,,APPROVED,2018-10-02 03:27:00-05:00,3808,655390
Lieutenant of Police,,APPROVED,2018-10-05 07:34:00-05:00,12520,655783
Police Officer,,SUBMITTED,2018-11-02 02:34:00-05:00,21253,655783
Police Officer,,SUBMITTED,2018-11-08 02:35:00-06:00,21253,655783
Sergeant of Police,,SUBMITTED,2018-11-08 02:49:00-06:00,1852,655783
Sergeant of Police,,SUBMITTED,2018-11-08 02:50:00-06:00,2216,655783
Captain of Police,,APPROVED,2018-11-13 10:42:00-06:00,25909,655783
Police Officer / Field Training Officer,,SUBMITTED,2018-10-02 08:53:00-05:00,10726,656092
Sergeant of Police,,SUBMITTED,2018-10-02 09:27:00-05:00,10085,656092
Lieutenant of Police,,APPROVED,2018-10-03 05:01:00-05:00,27736,656092
Police Officer,,SUBMITTED,2018-10-02 08:53:00-05:00,32772,656107
Sergeant of Police,,SUBMITTED,2018-10-02 09:22:00-05:00,10085,656107
Lieutenant of Police,,APPROVED,2018-10-03 04:59:00-05:00,27736,656107
Police Officer / Field Training Officer,,SUBMITTED,2018-10-03 12:50:00-05:00,30071,656141
Police Officer / Field Training Officer,,SUBMITTED,2018-10-03 01:31:00-05:00,30071,656141
Sergeant of Police,,SUBMITTED,2018-10-03 01:34:00-05:00,210,656141
Lieutenant of Police,,APPROVED,2018-10-03 01:46:00-05:00,11450,656141
Sergeant of Police,,APPROVED,2018-10-03 05:37:00-05:00,1852,656141
Sergeant of Police,,SUBMITTED,2018-10-03 05:37:00-05:00,1852,656141
Police Officer,,SUBMITTED,2018-10-02 11:32:00-05:00,13010,656171
